genome_id	genome_name	taxon_id	genome_status	genome_length	gc_content	contig_l50	contig_n50	chromosomes	plasmids	contigs	patric_cds	refseq_cds	trna	rrnacoarse_consistency	fine_consistency	checkm_completeness	checkm_contamination	genome_qualitydate_created	date_modified
573.33332	Klebsiella pneumoniae strain NR2837	573	WGS	5624363	57.27966	9	247366	0	0	141	5669		77		93.91	99.78	0.0		2020-10-28T19:35:06.540Z
573.33349	Klebsiella pneumoniae strain NR2865	573	WGS	6163058	56.53729	14	128080	0	0	205	6313		77		93.43	99.78	0.0		2020-10-28T19:43:39.600Z
573.33279	Klebsiella pneumoniae strain NR2936	573	WGS	5485352	57.35302	10	164399	0	0	92	5473		77		93.91	99.55	0.0		2020-10-28T19:11:39.509Z
573.33365	Klebsiella pneumoniae strain NR3194	573	WGS	6184247	56.488495	11	169442	0	0	181	6335		76		93.61	99.78	0.0		2020-10-30T14:27:56.741Z
573.33153	Klebsiella pneumoniae strain NR3220	573	WGS	5823309	57.01176	11	180858	0	0	176	5874		77		93.73	99.78	0.0		2020-10-28T18:18:23.981Z
573.33200	Klebsiella pneumoniae strain NR3230	573	WGS	5700240	57.09563	12	203824	0	0	163	5744		77		93.55	98.89	0.0		2020-10-28T19:49:10.484Z
573.33330	Klebsiella pneumoniae strain NR3318	573	WGS	5689399	57.10503	12	180857	0	0	164	5722		77		93.49	98.89	0.0		2020-10-28T19:35:04.983Z
573.33293	Klebsiella pneumoniae strain NR3353	573	WGS	6187727	56.49467	10	208918	0	0	167	6326		77		93.61	99.78	0.0		2020-10-28T19:22:21.653Z
573.33163	Klebsiella pneumoniae strain NR3422	573	WGS	5503080	57.326153	10	202170	0	0	128	5523		80		94.09	99.78	0.11		2020-10-28T18:26:39.193Z
573.33339	Klebsiella pneumoniae strain NR3523	573	WGS	5480490	57.255226	8	247371	0	0	110	5411		78		94.09	99.67	0.0		2020-10-28T19:35:09.633Z
573.33186	Klebsiella pneumoniae strain NR3572	573	WGS	5449869	57.3645	10	177708	0	0	108	5419		77		93.97	99.78	0.0		2020-10-28T19:49:10.484Z
573.33161	Klebsiella pneumoniae strain NR3595	573	WGS	5655364	57.153526	10	219525	0	0	121	5708		77		93.73	99.78	0.11		2020-10-28T19:49:10.484Z
573.33354	Klebsiella pneumoniae strain NR3900	573	WGS	5890088	56.67883	12	175818	0	0	151	6017		81		93.79	99.78	0.0		2020-10-28T19:43:38.075Z
573.33173	Klebsiella pneumoniae strain NR3914	573	WGS	5657033	56.888443	12	175818	0	0	141	5730		81		94.21	99.78	0.0		2020-10-28T19:49:10.484Z
573.33176	Klebsiella pneumoniae strain NR4114	573	WGS	5830529	57.06055	16	129255	0	0	200	5894		77		93.67	99.78	0.11		2020-10-28T19:49:10.484Z
573.33271	Klebsiella pneumoniae strain NR4150	573	WGS	5385804	57.420788	8	218841	0	0	78	5333		77		94.45	99.78	0.0		2020-10-28T19:49:10.484Z
573.33311	Klebsiella pneumoniae strain NR4191	573	WGS	5646253	57.150204	10	209527	0	0	121	5696		77		93.67	99.78	0.11		2020-10-28T19:49:10.484Z
573.33149	Klebsiella pneumoniae strain NR4354	573	WGS	5488329	57.326263	8	257473	0	0	93	5447		76		94.03	99.78	0.0		2020-10-28T18:18:16.628Z
573.33295	Klebsiella pneumoniae strain NR4444	573	WGS	5519456	57.28809	11	191355	0	0	99	5503		77		94.03	99.78	0.0		2020-10-28T19:20:08.594Z
573.33327	Klebsiella pneumoniae strain NR4448	573	WGS	5588898	57.191364	11	195476	0	0	108	5553		77		94.15	99.78	0.0		2020-10-28T19:30:57.311Z
573.33438	Klebsiella pneumoniae strain NR4647	573	Deprecated	5646515	57.089214	14	135134	0	0	115	5585		77		73.18	66.26	0.0		2020-10-30T15:49:26.768Z
573.33269	Klebsiella pneumoniae strain NR4743	573	WGS	5647659	57.088165	14	157432	0	0	105	5581		77		93.49	99.33	0.22		2020-10-28T19:49:10.484Z
573.33157	Klebsiella pneumoniae strain NR4762	573	WGS	5490129	57.28676	8	211495	0	0	94	5450		76		93.91	99.55	0.0		2020-10-28T19:49:10.484Z
573.33314	Klebsiella pneumoniae strain NR4929	573	WGS	5653889	57.14023	9	203669	0	0	159	5713		78		93.85	99.78	0.0		2020-10-28T19:28:49.722Z
573.33357	Klebsiella pneumoniae strain NR4968	573	WGS	5491974	57.288944	8	211692	0	0	93	5445		76		93.91	99.55	0.0		2020-10-28T20:18:28.189Z
573.33316	Klebsiella pneumoniae strain NR4977	573	WGS	5620849	57.18072	12	203824	0	0	165	5648		77		93.73	98.89	0.0		2020-10-28T19:28:48.166Z
573.33280	Klebsiella pneumoniae strain NR4983	573	WGS	5490721	57.287174	8	211692	0	0	93	5443		76		93.91	99.55	0.0		2020-10-28T19:11:46.004Z
573.33343	Klebsiella pneumoniae strain NR5003	573	WGS	5655642	57.152027	10	209527	0	0	117	5710		77		93.79	99.78	0.11		2020-10-28T19:49:10.484Z
573.33340	Klebsiella pneumoniae strain NR5042	573	WGS	5646909	57.087	15	154589	0	0	113	5582		77		93.43	99.33	0.33		2020-10-28T19:49:10.484Z
573.33302	Klebsiella pneumoniae strain NR5048	573	WGS	5477624	57.31441	9	157433	0	0	91	5486		78		94.21	99.78	0.0		2020-10-28T19:49:10.484Z
573.33259	Klebsiella pneumoniae strain NR5049	573	WGS	5483975	57.313774	8	210084	0	0	85	5494		78		94.09	99.78	0.0		2020-10-28T19:05:20.975Z
573.33275	Klebsiella pneumoniae strain NR5050	573	WGS	5482633	57.31321	9	180858	0	0	88	5487		77		94.03	99.78	0.0		2020-10-28T19:11:30.298Z
573.33276	Klebsiella pneumoniae strain NR5051	573	WGS	5829643	57.111507	11	168179	0	0	198	5914		77		93.79	99.78	0.0		2020-10-28T19:11:34.649Z
573.33381	Klebsiella pneumoniae strain NR5052	573	WGS	5491221	57.33202	10	154270	0	0	123	5465		77		94.15	99.78	0.0		2020-10-30T14:27:56.741Z
573.33297	Klebsiella pneumoniae strain NR5053	573	WGS	5555947	57.22796	9	208187	0	0	117	5555		77		93.97	99.67	0.0		2020-10-28T19:20:05.713Z
573.33220	Klebsiella pneumoniae strain NR5054	573	WGS	5577367	57.227398	10	223042	0	0	156	5615		77		93.97	99.78	0.11		2020-10-28T18:48:20.398Z
573.33140	Klebsiella pneumoniae strain NR5055	573	WGS	5518702	57.272923	11	209162	0	0	128	5528		77		93.91	99.78	0.11		2020-10-28T19:49:10.484Z
573.33387	Klebsiella pneumoniae strain NR5056	573	WGS	5566806	57.215	9	203669	0	0	107	5562		77		93.79	99.78	0.0		2020-10-28T20:19:10.441Z
573.33172	Klebsiella pneumoniae strain NR5057	573	WGS	5563996	57.22053	10	177708	0	0	109	5560		76		93.79	99.78	0.0		2020-10-28T18:26:49.343Z
573.33388	Klebsiella pneumoniae strain NR5060	573	WGS	5383626	57.42282	9	202170	0	0	79	5337		77		94.33	99.78	0.0		2020-10-30T14:27:56.741Z
573.33207	Klebsiella pneumoniae strain NR5062	573	WGS	5824016	57.079205	10	180858	0	0	202	5892		77		93.67	99.78	0.0		2020-10-28T18:45:50.850Z
573.33138	Klebsiella pneumoniae strain NR5064	573	WGS	5564655	57.21616	10	177705	0	0	113	5571		76		93.91	99.78	0.0		2020-10-28T19:49:10.484Z
573.33337	Klebsiella pneumoniae strain NR5066	573	WGS	5484091	57.416553	9	208542	0	0	104	5453		77		94.21	99.78	0.0		2020-10-28T19:49:10.484Z
573.33371	Klebsiella pneumoniae strain NR5068	573	WGS	5630547	57.17759	9	181823	0	0	175	5721		76		94.03	99.78	0.0		2020-10-28T20:19:00.161Z
573.33439	Klebsiella pneumoniae strain NR5069	573	Deprecated	5583278	57.25649	8	202575	0	0	114	5576		76		72.45	65.37	0.0		2020-10-30T15:49:23.633Z
573.33304	Klebsiella pneumoniae strain NR5071	573	WGS	5580819	57.25484	9	180859	0	0	124	5572		76		94.03	99.78	0.0		2020-10-28T19:49:10.484Z
573.33183	Klebsiella pneumoniae strain NR5072	573	WGS	5497602	57.351913	8	180857	0	0	115	5462		77		94.09	99.67	0.0		2020-10-28T19:49:10.484Z
573.33122	Klebsiella pneumoniae strain NR5073	573	WGS	5498516	57.296352	11	148988	0	0	125	5500		77		93.97	99.78	0.0		2020-10-28T18:05:36.930Z
573.33199	Klebsiella pneumoniae strain NR5077	573	WGS	5659484	57.10427	10	196400	0	0	122	5689		76		93.43	99.78	0.11		2020-10-28T18:37:40.313Z
573.33221	Klebsiella pneumoniae strain NR5080	573	WGS	5531064	57.323074	9	176248	0	0	112	5512		76		94.03	99.78	0.0		2020-10-28T18:48:24.986Z
573.33143	Klebsiella pneumoniae strain NR5082	573	WGS	5770248	57.00353	14	111075	0	0	187	5810		75		93.37	99.78	0.0		2020-10-28T19:49:10.484Z
573.33191	Klebsiella pneumoniae strain NR5083	573	WGS	5808472	56.992905	10	180858	0	0	204	5878		78		93.49	99.78	0.0		2020-10-28T18:37:46.373Z
573.33184	Klebsiella pneumoniae strain NR5085	573	WGS	5651028	57.119217	9	180858	0	0	148	5710		78		93.79	99.55	0.0		2020-10-28T19:49:10.484Z
573.33249	Klebsiella pneumoniae strain NR5086	573	WGS	5653004	57.120815	9	184715	0	0	140	5702		77		93.91	99.55	0.0		2020-10-28T19:00:56.740Z
573.33144	Klebsiella pneumoniae strain NR5087	573	WGS	5643453	57.184	10	184946	0	0	149	5689		78		94.03	99.55	0.0		2020-10-28T19:49:10.484Z
573.33212	Klebsiella pneumoniae strain NR5088	573	WGS	5654533	57.122276	9	180858	0	0	143	5719		78		93.85	99.55	0.0		2020-10-28T18:48:23.433Z
573.33374	Klebsiella pneumoniae strain NR5089	573	WGS	5635985	57.174355	9	203668	0	0	144	5696		78		93.97	99.55	0.0		2020-10-30T14:27:56.741Z
573.33211	Klebsiella pneumoniae strain NR5090	573	WGS	5769380	56.99862	13	137300	0	0	193	5812		75		93.43	99.78	0.0		2020-10-28T19:49:10.484Z
573.33434	Klebsiella pneumoniae strain NR5091	573	Deprecated	5788730	57.14635	21	95045	0	0	216	5833		76		73.24	68.26	0.0		2020-10-30T15:51:30.264Z
573.33210	Klebsiella pneumoniae strain NR5092	573	WGS	5527169	57.226566	8	203669	0	0	98	5487		76		93.91	99.78	0.0		2020-10-28T18:45:56.048Z
573.33246	Klebsiella pneumoniae strain NR5093	573	WGS	5626486	57.27968	9	247366	0	0	152	5683		77		93.79	99.78	0.0		2020-10-28T19:49:10.484Z
573.33146	Klebsiella pneumoniae strain NR5094	573	WGS	5625152	57.281296	8	248533	0	0	143	5673		77		93.85	99.78	0.0		2020-10-28T18:18:31.866Z
573.33335	Klebsiella pneumoniae strain NR5095	573	WGS	5529925	57.2185	7	328768	0	0	95	5499		76		93.79	99.78	0.0		2020-10-28T19:37:17.653Z
573.33345	Klebsiella pneumoniae strain NR5097	573	WGS	5546747	57.181767	11	154134	0	0	117	5539		77		93.61	99.78	0.0		2020-10-28T19:43:32.573Z
573.33290	Klebsiella pneumoniae strain NR5099	573	WGS	5830986	56.897976	10	134076	0	0	211	6025		78		93.37	98.11	0.0		2020-10-28T19:49:10.484Z
573.33306	Klebsiella pneumoniae strain NR5103	573	WGS	5774184	57.12203	10	233043	0	0	148	5835		77		93.49	99.78	0.0		2020-10-28T19:22:24.744Z
573.33236	Klebsiella pneumoniae strain NR5105	573	WGS	5538644	57.22453	12	146161	0	0	149	5541		78		93.49	99.78	0.0		2020-10-28T18:56:47.009Z
573.33334	Klebsiella pneumoniae strain NR5106	573	WGS	5768365	57.122044	10	233043	0	0	148	5815		77		93.61	99.78	0.11		2020-10-28T19:37:12.843Z
573.33356	Klebsiella pneumoniae strain NR5107	573	WGS	5688637	57.088528	8	203669	0	0	116	5710		77		93.91	99.78	0.0		2020-10-28T20:18:41.866Z
573.33436	Klebsiella pneumoniae strain NR5108	573	Deprecated	5751745	57.1211	10	203670	0	0	162	5819		73		74.98	58.33	0.0		2020-10-30T15:53:34.649Z
573.33130	Klebsiella pneumoniae strain NR5109	573	WGS	5770923	57.122753	10	233043	0	0	145	5820		77		93.55	99.78	0.0		2020-10-28T18:08:00.958Z
573.33218	Klebsiella pneumoniae strain NR5113	573	WGS	5638526	57.176308	9	181823	0	0	154	5716		78		94.03	99.78	0.0		2020-10-28T18:48:15.215Z
573.33239	Klebsiella pneumoniae strain NR5143	573	WGS	5525633	57.207996	9	190063	0	0	100	5494		76		93.79	99.78	0.0		2020-10-28T18:58:48.616Z
573.33377	Klebsiella pneumoniae strain NR5158	573	WGS	5355173	57.325115	10	176244	0	0	114	5377		79		94.03	99.67	0.0		2020-10-30T14:27:56.741Z
573.33125	Klebsiella pneumoniae strain NR5180	573	WGS	5526894	57.21054	9	203567	0	0	95	5501		76		93.67	99.78	0.0		2020-10-28T19:49:10.484Z
573.33156	Klebsiella pneumoniae strain NR5197	573	WGS	5621145	57.290142	10	189658	0	0	154	5666		76		93.79	99.78	0.0		2020-10-28T18:18:37.539Z
573.33135	Klebsiella pneumoniae strain NR5256	573	WGS	5651381	57.11958	8	247356	0	0	129	5714		78		93.91	99.78	0.11		2020-10-28T19:49:10.484Z
573.33261	Klebsiella pneumoniae strain NR5280	573	WGS	5623719	57.279713	9	247366	0	0	144	5679		77		93.97	99.78	0.0		2020-10-28T19:05:22.387Z
573.33338	Klebsiella pneumoniae strain NR5287	573	WGS	5801488	57.010513	8	193413	0	0	126	5825		76		93.49	99.78	0.0		2020-10-28T19:35:11.062Z
573.33282	Klebsiella pneumoniae strain NR5291	573	WGS	5917736	56.862576	12	167736	0	0	163	5989		77		93.67	99.78	0.0		2020-10-28T19:13:57.834Z
573.33202	Klebsiella pneumoniae strain NR5292	573	WGS	5799497	57.00784	9	170099	0	0	136	5836		76		93.49	99.78	0.0		2020-10-28T19:49:10.484Z
573.33214	Klebsiella pneumoniae strain NR5337	573	WGS	5620305	57.285076	9	247366	0	0	148	5678		77		93.85	99.78	0.0		2020-10-28T18:46:03.527Z
573.33120	Klebsiella pneumoniae strain NR5350	573	WGS	5523409	57.209595	9	203567	0	0	94	5500		76		93.79	99.78	0.0		2020-10-28T19:49:10.484Z
573.33281	Klebsiella pneumoniae strain NR5390	573	WGS	5627269	57.185787	14	126726	0	0	161	5650		78		93.55	99.78	0.11		2020-10-28T19:13:51.575Z
573.33292	Klebsiella pneumoniae strain NR5391	573	WGS	5696080	57.084084	8	209492	0	0	118	5735		77		93.85	99.78	0.0		2020-10-28T19:20:03.982Z
573.33298	Klebsiella pneumoniae strain NR5415	573	WGS	5470956	57.3236	12	129255	0	0	115	5446		76		94.27	99.78	0.11		2020-10-28T19:20:12.797Z
573.33197	Klebsiella pneumoniae strain NR5417	573	WGS	5477860	57.32611	8	210084	0	0	80	5481		78		94.21	99.78	0.0		2020-10-28T18:37:38.392Z
573.33192	Klebsiella pneumoniae strain NR5418	573	WGS	5659850	57.103138	14	143520	0	0	135	5701		76		93.37	99.78	0.11		2020-10-28T19:49:10.484Z
573.33285	Klebsiella pneumoniae strain NR5419	573	WGS	5565126	57.217915	10	203669	0	0	109	5558		76		93.85	99.78	0.0		2020-10-28T19:13:53.223Z
573.33274	Klebsiella pneumoniae strain NR5422	573	WGS	5541353	57.302162	18	98881	0	0	160	5529		77		93.91	99.78	0.11		2020-10-28T19:11:31.729Z
573.33289	Klebsiella pneumoniae strain NR5423	573	WGS	5385875	57.420753	9	204122	0	0	77	5332		77		94.45	99.78	0.0		2020-10-28T19:20:10.013Z
573.33319	Klebsiella pneumoniae strain NR5424	573	WGS	5807810	57.05722	11	168139	0	0	129	5811		77		93.61	99.78	0.11		2020-10-28T19:26:45.152Z
573.33187	Klebsiella pneumoniae strain NR5433	573	WGS	5877112	56.991104	10	213933	0	0	174	5956		77		93.91	99.78	0.0		2020-10-28T19:49:10.484Z
573.33305	Klebsiella pneumoniae strain NR5436	573	WGS	5582753	57.25926	8	202575	0	0	106	5568		76		93.85	99.78	0.0		2020-10-28T19:22:20.120Z
573.33254	Klebsiella pneumoniae strain NR5437	573	WGS	5561023	57.277554	10	196400	0	0	122	5618		77		93.91	99.78	0.11		2020-10-28T19:03:08.304Z
573.33360	Klebsiella pneumoniae strain NR5438	573	WGS	5564628	57.221416	10	177705	0	0	110	5566		76		93.85	99.67	0.0		2020-10-28T20:18:34.557Z
573.33216	Klebsiella pneumoniae strain NR5441	573	WGS	5639132	57.17832	9	181823	0	0	151	5713		78		93.91	99.78	0.0		2020-10-28T18:46:02.052Z
573.33336	Klebsiella pneumoniae strain NR5442	573	WGS	5498607	57.35316	8	203922	0	0	107	5443		77		94.09	99.67	0.0		2020-10-28T19:49:10.484Z
573.33228	Klebsiella pneumoniae strain NR5443	573	WGS	5591316	57.183693	8	247414	0	0	154	5654		77		94.15	99.78	0.0		2020-10-28T18:52:36.403Z
573.33342	Klebsiella pneumoniae strain NR5445	573	WGS	5879757	56.992645	8	270153	0	0	130	5910		77		93.91	99.78	0.0		2020-10-28T19:37:23.793Z
573.33225	Klebsiella pneumoniae strain NR5447	573	WGS	5600131	57.199574	10	154074	0	0	141	5563		77		93.67	99.67	0.0		2020-10-28T18:52:31.272Z
573.33166	Klebsiella pneumoniae strain NR5448	573	WGS	5846261	57.035736	13	137636	0	0	181	5921		77		93.79	99.78	0.0		2020-10-28T18:26:42.260Z
573.33433	Klebsiella pneumoniae strain NR5452	573	Deprecated	5783210	56.96302	10	180421	0	0	187	5830		77		73.18	62.5	4.0		2020-10-30T15:49:25.061Z
573.33383	Klebsiella pneumoniae strain NR5455	573	WGS	5564003	57.221195	9	203669	0	0	108	5570		77		93.91	99.78	0.0		2020-10-28T20:19:16.533Z
573.33326	Klebsiella pneumoniae strain NR5461	573	WGS	5528854	57.213356	9	203669	0	0	107	5503		74		93.97	99.78	0.0		2020-10-28T19:30:54.316Z
573.33372	Klebsiella pneumoniae strain NR5462	573	WGS	5621826	57.28797	9	240617	0	0	151	5673		77		93.97	99.78	0.0		2020-10-30T14:27:56.741Z
573.33344	Klebsiella pneumoniae strain NR5463	573	WGS	5541236	57.17571	11	154589	0	0	119	5534		77		93.61	99.78	0.0		2020-10-28T19:49:10.484Z
573.33252	Klebsiella pneumoniae strain NR5464	573	WGS	5530873	57.215977	9	181309	0	0	94	5502		76		93.85	99.78	0.0		2020-10-28T19:03:06.760Z
573.33253	Klebsiella pneumoniae strain NR5466	573	WGS	5706277	57.078476	9	180858	0	0	129	5740		77		93.85	99.78	0.0		2020-10-28T19:49:10.484Z
573.33129	Klebsiella pneumoniae strain NR5467	573	WGS	5694693	57.07068	8	173011	0	0	120	5722		74		94.03	99.78	0.0		2020-10-28T18:05:53.546Z
573.33150	Klebsiella pneumoniae strain NR5471	573	WGS	5772520	57.12001	10	209525	0	0	149	5824		77		93.49	99.78	0.11		2020-10-28T19:49:10.484Z
573.33310	Klebsiella pneumoniae strain NR5474	573	WGS	5623848	57.279198	9	211507	0	0	153	5694		77		93.91	99.78	0.0		2020-10-28T19:24:33.999Z
573.33352	Klebsiella pneumoniae strain NR5476	573	WGS	5700689	57.070293	9	180859	0	0	124	5738		77		93.97	99.78	0.0		2020-10-28T19:49:10.484Z
573.33437	Klebsiella pneumoniae strain NR5481	573	Deprecated	5503414	57.24209	8	209434	0	0	90	5502		77		73.06	66.26	0.0		2020-10-30T15:53:36.433Z
573.33386	Klebsiella pneumoniae strain NR5486	573	WGS	10469738	56.30963	60	43629	0	0	605	10647		139		40.51	99.78	50.55		2020-10-28T20:19:38.225Z
573.33190	Klebsiella pneumoniae strain NR5491	573	WGS	5560368	57.2324	11	142475	0	0	119	5543		77		93.73	99.78	0.0		2020-10-28T19:49:10.484Z
573.33318	Klebsiella pneumoniae strain NR5579	573	WGS	5517918	57.338203	12	179534	0	0	89	5507		75		94.03	99.78	0.0		2020-10-28T19:49:10.484Z
573.33123	Klebsiella pneumoniae strain NR5610	573	WGS	5632653	57.191273	11	135145	0	0	139	5647		78		93.49	99.78	0.11		2020-10-28T18:05:46.179Z
573.33307	Klebsiella pneumoniae strain NR5623	573	WGS	5679648	57.143982	8	235163	0	0	107	5710		78		93.73	99.78	0.0		2020-10-28T19:49:10.484Z
573.33128	Klebsiella pneumoniae strain NR5644	573	WGS	5619263	57.21882	13	134955	0	0	150	5635		79		93.73	99.78	0.11		2020-10-28T18:05:56.384Z
573.33363	Klebsiella pneumoniae strain NR5645	573	WGS	5496806	57.3572	11	154275	0	0	101	5447		78		93.85	99.78	0.11		2020-10-30T14:27:56.741Z
573.33215	Klebsiella pneumoniae strain NR5674	573	WGS	5543571	57.251163	11	137643	0	0	106	5535		78		93.61	99.78	0.11		2020-10-28T18:45:59.013Z
573.33375	Klebsiella pneumoniae strain NR5898	573	WGS	5865374	56.728916	11	177709	0	0	142	5954		78		93.85	99.78	0.0		2020-10-28T20:18:56.832Z
573.33348	Klebsiella pneumoniae strain NR5899	573	WGS	5896703	56.586876	12	135145	0	0	144	6039		76		93.67	99.78	0.11		2020-10-28T19:43:41.324Z
573.33213	Klebsiella pneumoniae strain NR5967	573	WGS	5570532	57.1945	10	203669	0	0	118	5583		77		93.85	99.78	0.0		2020-10-28T18:46:00.538Z
573.33222	Klebsiella pneumoniae strain NR5998	573	WGS	5566773	57.194214	11	179995	0	0	128	5576		75		93.85	99.78	0.0		2020-10-28T19:49:10.484Z
573.33294	Klebsiella pneumoniae strain NR6097	573	WGS	5607863	57.21101	7	237506	0	0	154	5689		78		93.97	99.78	0.0		2020-10-28T19:49:10.484Z
573.33291	Klebsiella pneumoniae strain NR6103	573	WGS	5882173	56.991627	10	219954	0	0	121	5923		77		93.61	99.78	0.0		2020-10-28T19:20:17.104Z
573.33268	Klebsiella pneumoniae strain NR6120	573	WGS	5748304	56.983696	9	200869	0	0	162	5797		75		93.43	99.78	0.0		2020-10-28T19:13:49.294Z
573.33267	Klebsiella pneumoniae strain NR6153	573	WGS	5726009	56.825058	10	183287	0	0	153	5796		81		93.79	99.78	0.0		2020-10-28T19:49:10.484Z
573.33256	Klebsiella pneumoniae strain NR6170	573	WGS	5854726	56.983505	11	180857	0	0	180	5930		77		93.67	99.78	0.0		2020-10-28T19:05:11.708Z
573.33266	Klebsiella pneumoniae strain NR6210	573	WGS	5609386	57.21257	7	237506	0	0	151	5688		78		93.97	99.78	0.0		2020-10-28T19:05:14.763Z
573.33134	Klebsiella pneumoniae strain NR6211	573	WGS	5812718	57.022892	12	149488	0	0	184	5946		77		93.73	99.78	0.11		2020-10-28T19:49:10.484Z
573.33361	Klebsiella pneumoniae strain NR6212	573	WGS	5643158	57.149117	8	237505	0	0	146	5704		78		93.85	99.78	0.0		2020-10-28T20:18:36.905Z
573.33277	Klebsiella pneumoniae strain NR6216	573	WGS	5813225	57.022667	11	158892	0	0	184	5945		77		93.67	99.78	0.11		2020-10-28T19:11:28.538Z
573.33136	Klebsiella pneumoniae strain NR6227	573	WGS	5642256	57.146275	8	237505	0	0	143	5701		76		93.85	99.78	0.0		2020-10-28T18:18:20.974Z
573.33189	Klebsiella pneumoniae strain NR6321	573	WGS	5680790	57.175957	10	180858	0	0	124	5700		76		93.91	99.78	0.0		2020-10-28T18:37:22.190Z
573.33317	Klebsiella pneumoniae strain NR6332	573	WGS	5682373	57.17291	10	180858	0	0	122	5686		76		93.91	99.78	0.0		2020-10-28T19:26:39.248Z
573.33171	Klebsiella pneumoniae strain NR6366	573	WGS	5711502	56.931732	11	164039	0	0	130	5793		77		93.91	99.78	0.0		2020-10-28T19:49:10.484Z
573.33242	Klebsiella pneumoniae strain NR6517	573	WGS	5887556	56.833023	9	237506	0	0	167	6041		77		93.55	99.78	0.11		2020-10-28T19:49:10.484Z
573.33227	Klebsiella pneumoniae strain NR6624	573	WGS	5576515	57.222332	12	133915	0	0	112	5597		77		93.55	99.78	0.11		2020-10-28T18:54:43.051Z
573.33151	Klebsiella pneumoniae strain NR6738	573	WGS	5639571	57.154488	11	160088	0	0	124	5658		78		93.55	99.78	0.0		2020-10-28T18:16:11.907Z
573.5806	Klebsiella pneumoniae strain PB107	573	WGS	5402630	57.31	4	473637			30	5261	4963	76		97.9	100.0	0.0		2016-09-12T12:17:17.755Z
573.5800	Klebsiella pneumoniae strain PB121	573	WGS	5739576	57.09	2	1411399			44	5688	5316	80		97.8	100.0	0.7		2016-09-12T11:59:57.015Z
573.5700	Klebsiella pneumoniae strain PB122	573	WGS	5517095	57.19	8	223083			54	5508	5174	81		98.3	100.0	0.0		2016-08-27T17:18:18.392Z
573.5665	Klebsiella pneumoniae strain PB127	573	WGS	5581441	57.17	4	454681			53	5460	5128	81		97.7	100.0	0.0		2016-08-27T16:55:50.177Z
573.5807	Klebsiella pneumoniae strain PB129	573	WGS	5487831	57.35	2	1047472			28	5442	5128	86		98.2	100.0	0.3		2016-09-12T12:17:14.357Z
573.5682	Klebsiella pneumoniae strain PB14	573	WGS	5605133	57.03	3	748914			48	5548	5197	80		97.6	100.0	0.0		2016-08-27T17:14:43.093Z
573.5705	Klebsiella pneumoniae strain PB157	573	WGS	5557785	57.26	1	3092770			27	5442	5109	78		97.8	100.0	0.3		2016-08-27T17:20:38.542Z
573.5803	Klebsiella pneumoniae strain PB171	573	WGS	5412783	57.35	4	474141			32	5251	4956	79		97.9	100.0	0.0		2016-09-12T12:08:50.964Z
573.5797	Klebsiella pneumoniae strain PB173	573	WGS	5911187	56.85	8	289060			69	6050	5655	77		98.2	100.0	0.0		2016-09-12T11:50:10.457Z
573.5814	Klebsiella pneumoniae strain PB199	573	WGS	5469468	57.32	4	380337			39	5372	5058	82		98.1	100.0	0.0		2016-09-12T12:26:55.506Z
573.5796	Klebsiella pneumoniae strain PB209	573	WGS	5519305	57.31	4	480089			35	5496	5168	85		98.2	100.0	0.0		2016-09-12T11:40:24.449Z
573.5692	Klebsiella pneumoniae strain PB21	573	WGS	5736847	57.04	4	637938			56	5829	5446	80		98.4	100.0	0.0		2016-08-27T17:12:48.374Z
573.5661	Klebsiella pneumoniae strain PB22	573	WGS	5300040	57.4	2	471526			24	5203	4905	81		98.0	100.0	0.3		2016-08-27T16:49:47.017Z
573.5690	Klebsiella pneumoniae strain PB226	573	WGS	5665174	56.82	4	473619			36	5575	5205	77		97.9	100.0	0.0		2016-08-27T17:14:52.537Z
573.5702	Klebsiella pneumoniae strain PB242	573	WGS	5382592	57.28	2	793756			48	5313	4959	81		98.6	100.0	0.1		2016-08-27T17:22:43.234Z
573.5793	Klebsiella pneumoniae strain PB256	573	WGS	5582572	57.12	3	444760			44	5508	5143	85		98.0	100.0	0.7		2016-09-12T11:11:48.140Z
573.5809	Klebsiella pneumoniae strain PB270	573	WGS	5741500	57.0	4	327252			48	5669	5283	76		97.6	100.0	0.3		2016-09-12T12:19:46.187Z
573.5678	Klebsiella pneumoniae strain PB28	573	WGS	5997388	56.68	4	479048			74	6153	5682	80		98.2	100.0	0.0		2016-08-27T17:03:57.206Z
573.5801	Klebsiella pneumoniae strain PB283	573	WGS	5446212	57.26	3	578502			34	5331	5022	79		97.9	100.0	0.0		2016-09-12T11:59:52.007Z
573.5687	Klebsiella pneumoniae strain PB291	573	WGS	5666086	57.16	2	1044192			72	5692	5326	85		98.4	100.0	0.3		2016-08-27T17:09:40.491Z
573.5695	Klebsiella pneumoniae strain PB295	573	WGS	5666697	57.05	4	605433			47	5663	5275	81		98.0	100.0	0.0		2016-08-27T17:14:19.774Z
573.5808	Klebsiella pneumoniae strain PB298	573	WGS	5913685	56.67	4	481549			106	6045	5572	84		98.3	100.0	0.0		2016-09-12T12:17:50.895Z
573.5798	Klebsiella pneumoniae strain PB327	573	WGS	5532991	57.29	7	270418			54	5512	5190	81		98.2	100.0	0.0		2016-09-12T11:51:11.837Z
