genome_id	genome_name	isolation_country	host_name	collection_date	disease	mlst
"573.67252"	"Klebsiella pneumoniae ERR7221240"	"Ireland"		"2016-04-11"		"MLST.klebsiella.323"
"573.67253"	"Klebsiella pneumoniae ERR7221239"	"Ireland"		"2014-11-08"		"MLST.klebsiella.111"
"573.67254"	"Klebsiella pneumoniae ERR7221242"	"Ireland"		"2016-11-18"		"MLST.klebsiella.1322"
"573.67255"	"Klebsiella pneumoniae ERR7221245"	"Ireland"		"2017-03-30"		"MLST.klebsiella.29"
"573.67256"	"Klebsiella pneumoniae ERR7221246"	"Ireland"		"2014-05-08"		"MLST.klebsiella.147"
"573.67257"	"Klebsiella pneumoniae ERR7221247"	"Ireland"		"2014-09-25"		"MLST.klebsiella.11"
"573.67258"	"Klebsiella pneumoniae ERR7221249"	"Ireland"		"2014-08-29"		"MLST.klebsiella.412"
"573.67259"	"Klebsiella pneumoniae ERR7221251"	"Ireland"		"2017-03-21"		"MLST.klebsiella.29"
"573.67260"	"Klebsiella pneumoniae ERR7221250"	"Ireland"		"2017-02-22"		"MLST.klebsiella.219"
"573.67261"	"Klebsiella pneumoniae ERR7221252"	"Ireland"		"2015-09-06"		"MLST.klebsiella.14"
"573.67262"	"Klebsiella pneumoniae ERR7221253"	"Ireland"		"2015-07-07"		"MLST.klebsiella.14"
"573.67263"	"Klebsiella pneumoniae ERR7221254"	"Ireland"		"2015-09-11"		"MLST.klebsiella.3514"
"573.67264"	"Klebsiella pneumoniae ERR7221265"	"Ireland"		"2016-11-14"		"MLST.klebsiella.336"
"573.67265"	"Klebsiella pneumoniae ERR7221263"	"Ireland"		"2016-02-11"		"MLST.klebsiella.37"
"573.67266"	"Klebsiella pneumoniae ERR7221256"	"Ireland"		"2015-11-23"		"MLST.klebsiella.307"
"573.67267"	"Klebsiella pneumoniae ERR7221257"	"Ireland"		"2015-02-12"		"MLST.klebsiella.29"
"573.67268"	"Klebsiella pneumoniae ERR7221260"	"Ireland"		"2016-07-19"		"MLST.klebsiella.111"
"573.67269"	"Klebsiella pneumoniae ERR7221258"	"Ireland"		"2015-09-12"		"MLST.klebsiella.23"
"573.67270"	"Klebsiella pneumoniae ERR7221262"	"Ireland"		"2016-09-20"		"MLST.klebsiella.37"
"573.67271"	"Klebsiella pneumoniae ERR7221266"	"Ireland"		"2014-11-08"		"MLST.klebsiella.111"
"573.67272"	"Klebsiella pneumoniae ERR7221267"	"Ireland"		"2014-11-08"		"MLST.klebsiella.258"
"573.67273"	"Klebsiella pneumoniae ERR7221269"	"Ireland"		"2016-02-12"		"MLST.klebsiella.37"
"573.67274"	"Klebsiella pneumoniae ERR7221270"	"Ireland"		"2016-06-12"		"MLST.klebsiella.922"
"573.67275"	"Klebsiella pneumoniae ERR7221274"	"Ireland"		"2014-08-19"		"MLST.klebsiella.111"
"573.67276"	"Klebsiella pneumoniae ERR7221273"	"Ireland"		"2016-12-15"		"MLST.klebsiella.133"
"573.67277"	"Klebsiella pneumoniae ERR7221276"	"Ireland"		"2014-08-28"		"MLST.klebsiella.111"
"573.67278"	"Klebsiella pneumoniae ERR7221278"	"Ireland"		"2017-01-25"		"MLST.klebsiella.240"
"573.67279"	"Klebsiella pneumoniae ERR7221277"	"Ireland"		"2017-01-23"		"MLST.klebsiella.336"
"573.67280"	"Klebsiella pneumoniae ERR7221271"	"Ireland"		"2016-09-12"		"MLST.klebsiella.834"
"573.67281"	"Klebsiella pneumoniae ERR7221275"	"Ireland"		"2014-01-20"		"MLST.klebsiella.133"
"573.67282"	"Klebsiella pneumoniae ERR7221282"	"Ireland"		"2017-01-31"		"MLST.klebsiella.188"
"573.67283"	"Klebsiella pneumoniae ERR7221283"	"Ireland"		"2017-10-02"		"MLST.klebsiella.1322"
"573.67284"	"Klebsiella pneumoniae ERR7221285"	"Ireland"		"2014-09-18"		"MLST.klebsiella.101"
"573.67285"	"Klebsiella pneumoniae ERR7221281"	"Ireland"		"2014-08-28"		"MLST.klebsiella.111"
"573.67286"	"Klebsiella pneumoniae ERR7221280"	"Ireland"		"2017-01-26"		"MLST.klebsiella.252"
"573.67287"	"Klebsiella pneumoniae ERR7221292"	"Ireland"		"2014-10-13"		"MLST.klebsiella.3518"
"573.67288"	"Klebsiella pneumoniae ERR7221294"	"Ireland"		"2014-10-21"		"MLST.klebsiella.512"
"573.67289"	"Klebsiella pneumoniae ERR7221289"	"Ireland"		"2017-06-04"		"MLST.klebsiella.191"
"573.67290"	"Klebsiella pneumoniae ERR7221287"	"Ireland"		"2017-03-14"		"MLST.klebsiella.3181"
"573.67291"	"Klebsiella pneumoniae ERR7221286"	"Ireland"		"2017-03-14"		"MLST.klebsiella.37"
"573.67292"	"Klebsiella pneumoniae ERR7221295"	"Ireland"		"2013-08-01"		"MLST.klebsiella.13"
"573.67293"	"Klebsiella pneumoniae ERR7221296"	"Ireland"		"2013-01-15"		"MLST.klebsiella.258"
"573.67294"	"Klebsiella pneumoniae ERR7221297"	"Ireland"		"2013-01-31"		"MLST.klebsiella.258"
"573.67295"	"Klebsiella pneumoniae ERR7221288"	"Ireland"		"2014-09-29"		"MLST.klebsiella.258"
"573.67296"	"Klebsiella pneumoniae ERR7221299"	"Ireland"		"2013-03-14"		"MLST.klebsiella.258"
"573.67297"	"Klebsiella pneumoniae ERR7221298"	"Ireland"		"2013-03-01"		"MLST.klebsiella.258"
"573.67298"	"Klebsiella pneumoniae ERR7221300"	"Ireland"		"2013-04-19"		"MLST.klebsiella.258"
"573.67299"	"Klebsiella pneumoniae ERR7221302"	"Ireland"		"2013-08-05"		"MLST.klebsiella.258"
"573.67300"	"Klebsiella pneumoniae ERR7221303"	"Ireland"		"2013-05-16"		"MLST.klebsiella.922"
"573.67301"	"Klebsiella pneumoniae ERR7221304"	"Ireland"		"2013-05-17"		"MLST.klebsiella.258"
"573.67302"	"Klebsiella pneumoniae ERR7221301"	"Ireland"		"2013-04-24"		"MLST.klebsiella.258"
"573.67303"	"Klebsiella pneumoniae ERR7221307"	"Ireland"		"2013-07-30"		"MLST.klebsiella.133"
"573.67304"	"Klebsiella pneumoniae ERR7221314"	"Ireland"		"2013-10-09"		"MLST.klebsiella.133"
"573.67305"	"Klebsiella pneumoniae ERR7221311"	"Ireland"		"2013-09-04"		"MLST.klebsiella.252"
"573.67306"	"Klebsiella pneumoniae ERR7221318"	"Ireland"		"2015-01-06"		"MLST.klebsiella.147"
"573.67307"	"Klebsiella pneumoniae ERR7221308"	"Ireland"		"2013-08-09"		"MLST.klebsiella.133"
"573.67308"	"Klebsiella pneumoniae ERR7221310"	"Ireland"		"2013-09-02"		"MLST.klebsiella.133"
"573.67309"	"Klebsiella pneumoniae ERR7221306"	"Ireland"		"2013-05-31"		"MLST.klebsiella.133"
"573.67310"	"Klebsiella pneumoniae ERR7221309"	"Ireland"		"2013-08-30"		"MLST.klebsiella.15"
"573.67311"	"Klebsiella pneumoniae ERR7221315"	"Ireland"		"2013-10-21"		"MLST.klebsiella.392"
"573.67312"	"Klebsiella pneumoniae ERR7221322"	"Ireland"		"2015-04-23"		"MLST.klebsiella.258"
"573.67313"	"Klebsiella pneumoniae ERR7221320"	"Ireland"		"2015-05-03"		"MLST.klebsiella.258"
"573.67314"	"Klebsiella pneumoniae ERR7221316"	"Ireland"		"2013-10-29"		"MLST.klebsiella.133"
"573.67315"	"Klebsiella pneumoniae ERR7221323"	"Ireland"		"2015-04-29"		"MLST.klebsiella.258"
"573.67316"	"Klebsiella pneumoniae ERR7221319"	"Ireland"		"2014-02-02"		"MLST.klebsiella.258"
"573.67317"	"Klebsiella pneumoniae ERR7221321"	"Ireland"		"2015-04-20"		"MLST.klebsiella.3514"
"573.67318"	"Klebsiella pneumoniae ERR7221324"	"Ireland"		"2015-12-05"		"MLST.klebsiella.147"
"573.67319"	"Klebsiella pneumoniae ERR7221327"	"Ireland"		"2016-08-12"		"MLST.klebsiella.323"
"573.67320"	"Klebsiella pneumoniae ERR7221334"	"Ireland"		"2017-08-05"		"MLST.klebsiella.36"
"573.67321"	"Klebsiella pneumoniae ERR7221333"	"Ireland"		"2017-06-04"		"MLST.klebsiella.1307"
"573.67322"	"Klebsiella pneumoniae ERR7221332"	"Ireland"		"2017-06-04"		"MLST.klebsiella.23"
"573.67323"	"Klebsiella pneumoniae ERR7221329"	"Ireland"		"2017-02-13"		"MLST.klebsiella.2891"
"573.67324"	"Klebsiella pneumoniae ERR7221335"	"Ireland"		"2017-05-29"		"MLST.klebsiella.307"
"573.67325"	"Klebsiella pneumoniae ERR7221336"	"Ireland"		"2013-07-19"		"MLST.klebsiella.133"
"573.67326"	"Klebsiella pneumoniae ERR7221339"	"Ireland"		"2013-11-20"		"MLST.klebsiella.791"
"573.67327"	"Klebsiella pneumoniae ERR7221337"	"Ireland"		"2013-06-26"		"MLST.klebsiella.133"
"573.67328"	"Klebsiella pneumoniae ERR7221338"	"Ireland"		"2013-07-30"		"MLST.klebsiella.133"
"573.67329"	"Klebsiella pneumoniae ERR7221340"	"Ireland"		"2014-05-12"		"MLST.klebsiella.258"
"573.67330"	"Klebsiella pneumoniae ERR7221342"	"Ireland"		"2013-12-21"		"MLST.klebsiella.323"
"573.67331"	"Klebsiella pneumoniae ERR7221343"	"Ireland"		"2015-04-13"		"MLST.klebsiella.23"
"573.67332"	"Klebsiella pneumoniae ERR7221346"	"Ireland"		"2014-11-24"		"MLST.klebsiella.258"
"573.67333"	"Klebsiella pneumoniae ERR7221350"	"Ireland"		"2017-03-16"		"MLST.klebsiella.336"
"573.67334"	"Klebsiella pneumoniae ERR7221344"	"Ireland"		"2017-07-06"		"MLST.klebsiella.1373"
"573.67335"	"Klebsiella pneumoniae ERR7221345"	"Ireland"		"2014-03-12"		"MLST.klebsiella.258"
"573.67336"	"Klebsiella pneumoniae ERR7221348"	"Ireland"		"2013-11-19"		"MLST.klebsiella.133"
"573.67337"	"Klebsiella pneumoniae ERR7221347"	"Ireland"		"2013-12-24"		"MLST.klebsiella.133"
"573.67338"	"Klebsiella pneumoniae ERR7221349"	"Ireland"		"2013-10-30"		"MLST.klebsiella.258"
"573.67339"	"Klebsiella pneumoniae ERR7221365"	"Ireland"		"2016-11-14"		"MLST.klebsiella.465"
"573.67340"	"Klebsiella pneumoniae ERR7221437"	"Ireland"		"2016-11-28"		"MLST.klebsiella.250"
"573.67341"	"Klebsiella pneumoniae ERR7221438"	"Ireland"		"2016-09-09"		"MLST.klebsiella.13"
"573.67342"	"Klebsiella pneumoniae 103137"	"Canada"	"Human, Homo sapiens"	"2012-05-02"		"MLST.klebsiella.1984"
"573.67343"	"Klebsiella pneumoniae 114640"	"Canada"	"Human, Homo sapiens"	"2015-01-03"		"MLST.klebsiella.39"
"573.67344"	"Klebsiella pneumoniae 111864"	"Canada"	"Human, Homo sapiens"	"2014-09-07"		"MLST.klebsiella.997"
"573.67345"	"Klebsiella pneumoniae 122635"	"Canada"	"Human, Homo sapiens"	"2017-03-12"		"MLST.klebsiella.827"
"573.67346"	"Klebsiella pneumoniae 122663"	"Canada"	"Human, Homo sapiens"	"2017-03-18"		"MLST.klebsiella.23"
"573.67347"	"Klebsiella pneumoniae 76837"	"Canada"	"Human, Homo sapiens"	"2007-11-02"		"MLST.klebsiella.628"
"573.67348"	"Klebsiella pneumoniae 133510"	"Canada"	"Human, Homo sapiens"	"2019-08-02"		"MLST.klebsiella.258"
"573.67349"	"Klebsiella pneumoniae 83848"	"Canada"	"Human, Homo sapiens"	"2008-12-31"		"MLST.klebsiella.20"
"573.67350"	"Klebsiella pneumoniae 86794"	"Canada"	"Human, Homo sapiens"	"2009-03-28"		
"573.67351"	"Klebsiella pneumoniae 98131"	"Canada"	"Human, Homo sapiens"	"2011-06-14"		"MLST.klebsiella.33"
"573.67352"	"Klebsiella pneumoniae 91246"	"Canada"	"Human, Homo sapiens"	"2010-01-01"		"MLST.klebsiella.641"
"573.67353"	"Klebsiella pneumoniae 87702"	"Canada"	"Human, Homo sapiens"	"2009-01-04"		"MLST.klebsiella.258"
"573.67354"	"Klebsiella pneumoniae 110036"	"Canada"	"Human, Homo sapiens"	"2014-05-07"		"MLST.klebsiella.101"
"573.67355"	"Klebsiella pneumoniae 106256"	"Canada"	"Human, Homo sapiens"	"2013-06-11"		"MLST.klebsiella.14"
"573.67356"	"Klebsiella pneumoniae 114298"	"Canada"	"Human, Homo sapiens"	"2015-05-02"		"MLST.klebsiella.11"
"573.67357"	"Klebsiella pneumoniae 111757"	"Canada"	"Human, Homo sapiens"	"2014-09-01"		"MLST.klebsiella.391"
"573.67358"	"Klebsiella pneumoniae 101683"	"Canada"	"Human, Homo sapiens"	"2012-03-01"		"MLST.klebsiella.16"
"573.67359"	"Klebsiella pneumoniae 106698"	"Canada"	"Human, Homo sapiens"	"2013-09-06"		"MLST.klebsiella.14"
"573.67360"	"Klebsiella pneumoniae 123238"	"Canada"	"Human, Homo sapiens"	"2017-01-01"		"MLST.klebsiella.16"
"573.67361"	"Klebsiella pneumoniae 117868"	"Canada"	"Human, Homo sapiens"	"2016-01-12"		"MLST.klebsiella.11"
"573.67362"	"Klebsiella pneumoniae 114870"	"Canada"	"Human, Homo sapiens"	"2015-01-02"		"MLST.klebsiella.16"
"573.67363"	"Klebsiella pneumoniae 119178"	"Canada"	"Human, Homo sapiens"	"2016-06-02"		"MLST.klebsiella.11"
"573.67364"	"Klebsiella pneumoniae 114768"	"Canada"	"Human, Homo sapiens"	"2015-05-03"		"MLST.klebsiella.45"
"573.67365"	"Klebsiella pneumoniae 125709"	"Canada"	"Human, Homo sapiens"	"2017-10-12"		"MLST.klebsiella.147"
"573.67366"	"Klebsiella pneumoniae 122215"	"Canada"	"Human, Homo sapiens"	"2017-02-23"		"MLST.klebsiella.147"
"573.67367"	"Klebsiella pneumoniae 119464"	"Canada"	"Human, Homo sapiens"	"2016-01-02"		"MLST.Klebsiella_pneumoniae.70"
"573.67368"	"Klebsiella pneumoniae 129832"	"Canada"	"Human, Homo sapiens"	"2018-10-16"		"MLST.klebsiella.834"
"573.67369"	"Klebsiella pneumoniae 129502"	"Canada"	"Human, Homo sapiens"	"2018-08-03"		"MLST.Klebsiella_pneumoniae.512"
"573.67370"	"Klebsiella pneumoniae 128339"	"Canada"	"Human, Homo sapiens"	"2018-01-05"		"MLST.klebsiella.967"
"573.67371"	"Klebsiella pneumoniae 129439"	"Canada"	"Human, Homo sapiens"	"2018-08-21"		"MLST.klebsiella.834"
"573.67372"	"Klebsiella pneumoniae 128623"	"Canada"	"Human, Homo sapiens"	"2018-04-11"		"MLST.klebsiella.834"
"573.67373"	"Klebsiella pneumoniae MGL_104"	"India"	"Human, Homo sapiens"	"2020-10-23"	"diabetic foot with cellulitis"	"MLST.klebsiella.231"
"573.67374"	"Klebsiella pneumoniae MGL_103"	"India"	"Human, Homo sapiens"	"2020-10-28"	"vescical calculus\, BPH custolithotomy"	"MLST.klebsiella.147"
"573.67375"	"Klebsiella pneumoniae 20200203_MGL_10"	"India"	"Human, Homo sapiens"	"2019-12-20"	"duodenal ulcer perforation +peritonitis"	"MLST.klebsiella.147"
"573.67376"	"Klebsiella pneumoniae 20200203_MGL_09"	"India"	"Human, Homo sapiens"	"2019-11-14"	"Pleural effusion"	"MLST.klebsiella.231"
"573.67377"	"Klebsiella pneumoniae MGL_89"	"India"	"Human, Homo sapiens"	"2020-06-22"	"posterior urethral valve\, CKD"	"MLST.klebsiella.14"
"573.67378"	"Klebsiella pneumoniae MGL_88"	"India"	"Human, Homo sapiens"	"2020-06-11"	"tracheo-esophageal fistula\, pneumothorax\, post operative bilateral pneumonia"	"MLST.klebsiella.14"
"573.67379"	"Klebsiella pneumoniae MGL_84"	"India"	"Human, Homo sapiens"	"2020-07-16"	"Electrical injury"	"MLST.klebsiella.14"
"573.67380"	"Klebsiella pneumoniae MGL_83"	"India"	"Human, Homo sapiens"	"2020-07-02"	"chronic osteoarthritis"	"MLST.klebsiella.395"
"573.67381"	"Klebsiella pneumoniae MGL_81"	"India"	"Human, Homo sapiens"	"2020-06-15"	"Electrical injury"	"MLST.klebsiella.14"
"573.67382"	"Klebsiella pneumoniae MGL_76"	"India"	"Human, Homo sapiens"	"2020-07-21"	"squamous cell carcinom\, right thigh"	"MLST.klebsiella.395"
"573.67383"	"Klebsiella pneumoniae MGL_75"	"India"	"Human, Homo sapiens"	"2020-06-27"	"rhabdomyosarcoma of urinary bladder"	"MLST.klebsiella.14"
"573.67384"	"Klebsiella pneumoniae 20200622_MGL_73"	"India"	"Human, Homo sapiens"	"2020-06-09"	"Tracheo-esophageal fistula requiring surgery"	"MLST.klebsiella.395"
"573.67385"	"Klebsiella pneumoniae 20200622_MGL_64"	"India"	"Human, Homo sapiens"	"2020-03-16"	"posterior urethral valve\, vescicoureteric reflux\, CKD"	"MLST.klebsiella.14"
"573.67386"	"Klebsiella pneumoniae 20200622_MGL_63"	"India"	"Human, Homo sapiens"	"2020-05-16"	"neonatal sepsis"	"MLST.klebsiella.147"
"573.67387"	"Klebsiella pneumoniae 20200622_MGL_72"	"India"	"Human, Homo sapiens"	"2020-05-26"	"Chronic liver disease\, intestinal obstruction"	"MLST.klebsiella.395"
"573.67388"	"Klebsiella pneumoniae 20200622_MGL_68"	"India"	"Human, Homo sapiens"	"2020-03-16"	"posterior urethral valve\, vescicoureteric reflux\, CKD"	"MLST.klebsiella.14"
"573.67389"	"Klebsiella pneumoniae 20200622_MGL_70"	"India"	"Human, Homo sapiens"	"2020-05-28"	"VUJ calculus needing Bilatateral DJ stenting"	"MLST.klebsiella.37"
"573.67390"	"Klebsiella pneumoniae MGL_58"	"India"	"Human, Homo sapiens"	"2019-05-31"		"MLST.klebsiella.17"
"573.67391"	"Klebsiella pneumoniae MGL_K_15"	"India"	"Human, Homo sapiens"	"2016"	"Sepsis"	"MLST.klebsiella.22"
"573.67392"	"Klebsiella pneumoniae MGL_K_14"	"India"	"Human, Homo sapiens"	"2016"	"Sepsis"	"MLST.klebsiella.22"
"573.67393"	"Klebsiella pneumoniae MGL_K_12"	"India"	"Human, Homo sapiens"	"2016"	"Sepsis"	"MLST.klebsiella.15"
"573.67394"	"Klebsiella pneumoniae MGL_K_13"	"India"	"Human, Homo sapiens"	"2016"	"Sepsis"	"MLST.klebsiella.22"
"573.67395"	"Klebsiella pneumoniae MGL_K_10"	"India"	"Human, Homo sapiens"	"2016"	"Sepsis"	"MLST.klebsiella.14"
"573.67396"	"Klebsiella pneumoniae MGL_K_7"	"India"	"Human, Homo sapiens"	"2016"	"Sepsis"	"MLST.klebsiella.1876"
"573.67397"	"Klebsiella pneumoniae MGL_K_9"	"India"	"Human, Homo sapiens"	"2016"	"Sepsis"	"MLST.klebsiella.186"
"573.67398"	"Klebsiella pneumoniae MGL_K_8"	"India"	"Human, Homo sapiens"	"2016"	"Sepsis"	"MLST.klebsiella.3991"
"573.67399"	"Klebsiella pneumoniae MGL_K_6"	"India"	"Human, Homo sapiens"	"2016"	"Sepsis"	"MLST.klebsiella.17"
"573.67400"	"Klebsiella pneumoniae MGL_124"	"India"	"Human, Homo sapiens"	"2020-09-30"		"MLST.klebsiella.147"
"573.67401"	"Klebsiella pneumoniae MGL_121"	"India"	"Human, Homo sapiens"	"2020-10-11"		"MLST.klebsiella.147"
"573.67402"	"Klebsiella pneumoniae 20200203_MGL_18"	"India"	"Human, Homo sapiens"	"2019-12-19"	"Pleural effusion"	"MLST.klebsiella.231"
"573.67403"	"Klebsiella pneumoniae MGL_178"	"India"	"Human, Homo sapiens"			"MLST.klebsiella.485"
"573.67404"	"Klebsiella pneumoniae MGL_171"	"India"	"Human, Homo sapiens"			"MLST.klebsiella.147"
"573.67405"	"Klebsiella pneumoniae MGL_170"	"India"	"Human, Homo sapiens"	"2020-12-02"		"MLST.klebsiella.101"
"573.67406"	"Klebsiella pneumoniae MGL_174"	"India"	"Human, Homo sapiens"			"MLST.klebsiella.147"
"573.67407"	"Klebsiella pneumoniae MGL_173"	"India"	"Human, Homo sapiens"			"MLST.klebsiella.147"
"573.67408"	"Klebsiella pneumoniae MGL_177"	"India"	"Human, Homo sapiens"			"MLST.klebsiella.485"
"573.67409"	"Klebsiella pneumoniae MGL_167"	"India"	"Human, Homo sapiens"	"2020-12-02"		"MLST.klebsiella.231"
"573.67410"	"Klebsiella pneumoniae MGL_169"	"India"	"Human, Homo sapiens"	"2020-12-02"		"MLST.klebsiella.101"
"573.67411"	"Klebsiella pneumoniae MGL_57"	"India"	"Human, Homo sapiens"	"2019-02-28"		"MLST.klebsiella.1263"
"573.67412"	"Klebsiella pneumoniae 20200317_MGL_39"	"India"	"Human, Homo sapiens"	"2020-02-25"	"NSAID induced peptic perforation"	"MLST.klebsiella.147"
"573.67413"	"Klebsiella pneumoniae 20200317_MGL_34"	"India"	"Human, Homo sapiens"	"2020-02-24"	"Renal calculus"	"MLST.klebsiella.307"
"573.67414"	"Klebsiella pneumoniae MGL_K_2"	"India"	"Human, Homo sapiens"	"2016"	"Sepsis"	"MLST.klebsiella.427"
"573.67415"	"Klebsiella pneumoniae MGL_K_3"	"India"	"Human, Homo sapiens"	"2016"	"Sepsis"	"MLST.klebsiella.495"
"573.67416"	"Klebsiella pneumoniae MGL_K_1"	"India"	"Human, Homo sapiens"	"2016"	"Sepsis"	"MLST.klebsiella.24"
"573.67417"	"Klebsiella pneumoniae MGL_152"	"India"	"Human, Homo sapiens"	"2020-06-15"		"MLST.klebsiella.14"
"573.67418"	"Klebsiella pneumoniae 20200203_MGL_14"	"India"	"Human, Homo sapiens"	"2020-01-15"	"Obstructive Uropathy\, genito-urinary TB"	"MLST.klebsiella.147"
"573.67419"	"Klebsiella pneumoniae MGL_134"	"India"	"Human, Homo sapiens"	"2020-06-22"	"posterior urethral valve\, CKD"	"MLST.klebsiella.14"
"573.67420"	"Klebsiella pneumoniae MGL_135"	"India"	"Human, Homo sapiens"	"2020-06-27"	"rhabdomyosarcoma of urinary bladder"	"MLST.klebsiella.14"
"573.67421"	"Klebsiella pneumoniae MGL_128"	"India"	"Human, Homo sapiens"	"2020-09-21"		"MLST.klebsiella.39"
"573.67422"	"Klebsiella pneumoniae Kp4164"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.48"
"573.67423"	"Klebsiella pneumoniae Kp4129"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.15"
"573.67424"	"Klebsiella pneumoniae Kp4246"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.48"
"573.67425"	"Klebsiella pneumoniae Kp4228"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.48"
"573.67426"	"Klebsiella pneumoniae Kp4256"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.15"
"573.67427"	"Klebsiella pneumoniae Kp4264"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.15"
"573.67428"	"Klebsiella pneumoniae Kp4257"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.15"
"573.67429"	"Klebsiella pneumoniae Kp4279"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.15"
"573.67430"	"Klebsiella pneumoniae Kp4287"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.15"
"573.67431"	"Klebsiella pneumoniae Kp4197"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.15"
"573.67432"	"Klebsiella pneumoniae Kp4194"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.15"
"573.67433"	"Klebsiella pneumoniae Kp4195"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.15"
"573.67434"	"Klebsiella pneumoniae Kp4292"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.15"
"573.67435"	"Klebsiella pneumoniae Kp4333"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.34"
"573.67436"	"Klebsiella pneumoniae Kp4265"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.15"
"573.67437"	"Klebsiella pneumoniae Kp725"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.15"
"573.67438"	"Klebsiella pneumoniae Kp4408"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.231"
"573.67439"	"Klebsiella pneumoniae Kp684"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.231"
"573.67440"	"Klebsiella pneumoniae Kp689"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.45"
"573.67441"	"Klebsiella pneumoniae Kp4387"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.307"
"573.67442"	"Klebsiella pneumoniae Kp4367"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.15"
"573.67443"	"Klebsiella pneumoniae Kp888"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.15"
"573.67444"	"Klebsiella pneumoniae Kp1019"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.35"
"573.67445"	"Klebsiella pneumoniae Kp1003"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.35"
"573.67446"	"Klebsiella pneumoniae Kp1001"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.35"
"573.67447"	"Klebsiella pneumoniae Kp875"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.3027"
"573.67448"	"Klebsiella pneumoniae Kp804"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.17"
"573.67449"	"Klebsiella pneumoniae Kp776"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.13"
"573.67450"	"Klebsiella pneumoniae Kp874"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.13"
"573.67451"	"Klebsiella pneumoniae Kp828"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.13"
"573.67452"	"Klebsiella pneumoniae Kp850"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.13"
"573.67453"	"Klebsiella pneumoniae Kp829"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.13"
"573.67454"	"Klebsiella pneumoniae Kp840"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.17"
"573.67455"	"Klebsiella pneumoniae Kp748"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.17"
"573.67456"	"Klebsiella pneumoniae Kp910"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.307"
"573.67457"	"Klebsiella pneumoniae Kp898"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.29"
"573.67458"	"Klebsiella pneumoniae Kp918"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.11"
"573.67459"	"Klebsiella pneumoniae Kp919"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.35"
"573.67460"	"Klebsiella pneumoniae Kp972"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.15"
"573.67461"	"Klebsiella pneumoniae Kp986"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.15"
"573.67462"	"Klebsiella pneumoniae Kp997"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.45"
"573.67463"	"Klebsiella pneumoniae Kp2334"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.15"
"573.67464"	"Klebsiella pneumoniae Kp2200"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.307"
"573.67465"	"Klebsiella pneumoniae Kp2224"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.960"
"573.67466"	"Klebsiella pneumoniae Kp1031"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.274"
"573.67467"	"Klebsiella pneumoniae Kp2447"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.15"
"573.67468"	"Klebsiella pneumoniae Kp2463"	"Portugal"	"Human, Homo sapiens"			"MLST.klebsiella.20"
